0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,y
0.5017508754377188,0.1666666666666666,0.1515151515151515,0.3707945597709377,0.2622739018087855,0.0758746662919769,0.8976377952755905,0.8582677165354331,0.4803149606299212,0.1748222501045587,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.4912456228114056,0.1,0.1969696969696969,0.1159627773801002,0.2739018087855297,0.2945061121258957,0.8622047244094488,0.8307086614173228,0.4960629921259842,0.1904363585668479,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.3826913456728363,0.1555555555555555,0.0757575757575757,0.1360057265569076,0.2777777777777778,0.2232682309962062,0.8779527559055118,0.9015748031496064,0.5551181102362205,0.6693154886379479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.6073036518259128,0.975,0.0757575757575757,0.0644237652111667,0.2377260981912144,0.4365603484614304,0.8346456692913385,0.9133858267716536,0.6220472440944882,0.1424787397183884,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.5042521260630314,0.45,0.3939393939393939,0.4345025053686471,0.4702842377260982,0.2945061121258957,0.9212598425196852,0.9291338582677166,0.4566929133858267,0.2659974905897114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.755377688844422,0.8222222222222223,0.2121212121212121,0.085898353614889,0.2493540051679586,0.3802163833075734,0.7047244094488189,0.9251968503937008,0.7716535433070866,0.3259445141502858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
0.2526263131565781,0.8138888888888889,0.2727272727272727,0.2397995705082319,0.3449612403100775,0.1163411549810313,0.6614173228346456,0.9173228346456692,0.8070866141732284,0.1469399135647567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.4992496248124062,0.6194444444444445,0.3939393939393939,0.085898353614889,0.3178294573643411,0.3559083883658845,0.6968503937007874,0.9960629921259844,0.7952755905511811,0.0804405409173288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.5487743871935967,0.5194444444444445,0.2272727272727273,0.0644237652111667,0.2583979328165374,0.1586342560067444,0.8661417322834646,0.984251968503937,0.6220472440944882,0.0599470235605743,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.7758879439719858,0.9333333333333332,0.5454545454545454,0.2125984251968503,0.4211886304909561,0.1391035548686244,0.4606299212598425,0.6496062992125984,0.6771653543307087,0.2152516380872717,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
