,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,0.0,0.0,0.4128200023527921,0.18609846431207577,0.26214307278379173,0.36094175154910807,0.47634799766641317,0.5776515090178349,0.26606068653373205,0.30010449260469463,0.5035725739208519,0.6199574522337578,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.9999999999999999,0.9999999999999999,0.8333333333333334,0.0,0.0,0.8333333333333334,0.0,0.0,0.9999999999999999,0.0,0.6666666666666666,0.9999999999999999,0.0,0.0,-1.0
1,0.24647541538739387,1.0,0.6539382120589645,1.0,0.26214307278379173,0.4641984848007509,0.62297605629931,0.25800334869501296,0.3061849807756699,0.5844153032594764,0.33792022870337285,0.38811712385099784,0.8333333333333334,0.0,0.0,0.0,0.9999999999999999,0.33333333333333337,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,-1.0
2,0.0,1.0,0.4128200023527921,0.18609846431207577,0.26214307278379173,0.23689372547003848,0.5256068394864887,0.6472680931546069,0.3250571534136175,0.2808541837453382,0.33792022870337285,0.7109326760345082,0.6666666666666666,0.0,0.0,0.6666666666666666,0.9999999999999999,0.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.6666666666666666,0.6666666666666666,0.5,0.0,0.0,-1.0
3,0.57749571067365,1.0,0.4128200023527921,1.0,0.26214307278379173,0.44853744638021925,0.3552519449102455,0.7021750324667966,0.4124903301042616,0.46015569975406706,0.5035725739208519,0.53955917314341,0.9999999999999999,0.8333333333333334,0.33333333333333337,0.9999999999999999,0.9999999999999999,0.16666666666666666,0.9999999999999999,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.5,0.33333333333333337,0.9999999999999999,0.5,0.0,0.0,1.0
4,0.0,0.0,0.4128200023527921,0.0,0.26214307278379173,0.47970034273548356,0.5256068394864887,0.5530463732726207,0.4124903301042616,0.405822431848884,0.5653426427334451,1.0,0.8333333333333334,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.9999999999999999,0.8333333333333334,0.9999999999999999,0.5,0.8333333333333334,0.33333333333333337,0.5,0.33333333333333337,0.5,0.5,0.8333333333333334,0.0,0.33333333333333337,-1.0
5,0.0,1.0,0.5376808708950563,1.0,0.40521253902271526,0.4641984848007509,0.5005070358865339,0.5013553470627671,0.5415415834382108,0.7614840836402683,0.6297351035854019,0.6199574522337578,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,-1.0
6,0.57749571067365,1.0,0.8143285040766648,1.0,0.26214307278379173,0.49427033157626826,0.3552519449102455,0.3489427645193781,0.4975045895923056,0.6355935872715306,0.33792022870337285,0.2243982190934976,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
7,0.24647541538739387,0.0,0.6539382120589645,0.0,0.26214307278379173,0.3796636980611486,0.6469915361660146,0.5270227380925394,0.5632901892413028,0.49904022676627136,0.6297351035854019,1.0,0.8333333333333334,0.33333333333333337,0.0,0.6666666666666666,0.9999999999999999,0.6666666666666666,0.8333333333333334,0.5,0.0,0.33333333333333337,0.0,0.33333333333333337,0.5,0.33333333333333337,0.5,0.6666666666666666,0.0,0.16666666666666666,-1.0
8,0.4091368295105653,1.0,0.6539382120589645,1.0,0.26214307278379173,0.2825254647324027,0.41211632502832984,0.5270227380925394,0.3061849807756699,0.5844153032594764,0.6297351035854019,0.6199574522337578,0.8333333333333334,0.0,0.0,0.0,0.9999999999999999,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
9,0.57749571067365,0.0,0.6539382120589645,1.0,0.26214307278379173,0.5435864358328539,0.39384470651480025,0.43568983441124187,0.5189587687191861,0.4793944624692583,0.42847430294034106,0.6199574522337578,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.9999999999999999,0.5,0.8333333333333334,0.33333333333333337,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.9999999999999999,0.0,0.16666666666666666,-1.0
10,0.24647541538739387,1.0,0.6539382120589645,1.0,0.26214307278379173,0.36094175154910807,0.6701410842626446,0.6472680931546069,0.635892343751804,0.6355935872715306,0.21540082648414383,0.46565805295221996,0.8333333333333334,0.5,0.16666666666666666,0.33333333333333337,0.9999999999999999,0.5,0.6666666666666666,0.5,0.33333333333333337,0.33333333333333337,0.0,0.0,0.5,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,-1.0
11,0.24647541538739387,1.0,0.8143285040766648,1.0,0.26214307278379173,0.7861741799303255,0.4541331060835143,0.47869012264514527,0.26606068653373205,0.405822431848884,0.5035725739208519,0.53955917314341,0.9999999999999999,0.5,0.33333333333333337,0.8333333333333334,0.8333333333333334,0.9999999999999999,0.9999999999999999,0.5,0.0,0.33333333333333337,0.0,0.0,0.9999999999999999,0.0,0.33333333333333337,0.9999999999999999,0.0,0.16666666666666666,-1.0
12,0.57749571067365,0.0,0.8143285040766648,0.0,0.26214307278379173,0.3796636980611486,0.3332172648773798,0.4569948538913197,0.45645371728111395,0.6355935872715306,0.42847430294034106,0.53955917314341,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,-1.0
13,0.4091368295105653,0.0,0.4128200023527921,1.0,0.26214307278379173,0.5940383591808175,0.5727214693044751,0.7625665124021545,0.5189587687191861,0.16745950189934072,0.7050679421277843,0.8257516480384779,0.5,0.33333333333333337,0.33333333333333337,0.16666666666666666,0.9999999999999999,0.33333333333333337,0.9999999999999999,0.33333333333333337,0.0,0.33333333333333337,0.0,0.0,0.33333333333333337,0.16666666666666666,0.16666666666666666,0.9999999999999999,0.0,0.16666666666666666,-1.0
